Date,Open,High,Low,Close,Adj Close,,,Volume
8/11/2010,1116.890015,1116.890015,1088.550049,1089.469971,1089.469971,-27.420044,0,4511860000
8/12/2010,1081.47998,1086.719971,1076.689941,1083.609985,1083.609985,2.130005,1,4521050000
8/13/2010,1082.219971,1086.25,1079,1079.25,1079.25,-2.969971,0,3328890000
8/16/2010,1077.48999,1082.619995,1069.48999,1079.380005,1079.380005,1.890015,1,3142450000
8/17/2010,1081.160034,1100.140015,1081.160034,1092.540039,1092.540039,11.380005,1,3968210000
8/18/2010,1092.079956,1099.77002,1085.76001,1094.160034,1094.160034,2.080078,1,3724260000
8/19/2010,1092.439941,1092.439941,1070.660034,1075.630005,1075.630005,-16.809936,0,4290540000
8/20/2010,1075.630005,1075.630005,1063.910034,1071.689941,1071.689941,-3.940064,0,3761570000
8/23/2010,1073.359985,1081.579956,1067.079956,1067.359985,1067.359985,-6,0,3210950000
8/24/2010,1063.199951,1063.199951,1046.680054,1051.869995,1051.869995,-11.329956,0,4436330000
8/25/2010,1048.97998,1059.380005,1039.829956,1055.329956,1055.329956,6.349976,1,4360190000
8/26/2010,1056.280029,1061.449951,1045.400024,1047.219971,1047.219971,-9.060058,0,3646710000
8/27/2010,1049.27002,1065.209961,1039.699951,1064.589966,1064.589966,15.319946,1,4102460000
8/30/2010,1062.900024,1064.400024,1048.790039,1048.920044,1048.920044,-13.97998,0,2917990000
8/31/2010,1046.880005,1055.140015,1040.880005,1049.329956,1049.329956,2.449951,1,4038770000
9/1/2010,1049.719971,1081.300049,1049.719971,1080.290039,1080.290039,30.570068,1,4396880000
9/2/2010,1080.660034,1090.099976,1080.390015,1090.099976,1090.099976,9.439942,1,3704210000
9/3/2010,1093.609985,1105.099976,1093.609985,1104.51001,1104.51001,10.900025,1,3534500000
9/7/2010,1102.599976,1102.599976,1091.150024,1091.839966,1091.839966,-10.76001,0,3107380000
9/8/2010,1092.359985,1103.26001,1092.359985,1098.869995,1098.869995,6.51001,1,3224640000
9/9/2010,1101.150024,1110.27002,1101.150024,1104.180054,1104.180054,3.03003,1,3387770000
9/10/2010,1104.569946,1110.880005,1103.920044,1109.550049,1109.550049,4.980103,1,3061160000
9/13/2010,1113.380005,1123.869995,1113.380005,1121.900024,1121.900024,8.520019,1,4521050000
9/14/2010,1121.160034,1127.359985,1115.579956,1121.099976,1121.099976,-0.060058,0,4521050000
9/15/2010,1119.430054,1126.459961,1114.630005,1125.069946,1125.069946,5.639892,1,3369840000
9/16/2010,1123.890015,1125.439941,1118.880005,1124.660034,1124.660034,0.770019,1,3364080000
9/17/2010,1126.390015,1131.469971,1122.430054,1125.589966,1125.589966,-0.800049,0,4086140000
9/20/2010,1126.569946,1144.859985,1126.569946,1142.709961,1142.709961,16.140015,1,3364080000
9/21/2010,1142.819946,1148.589966,1136.219971,1139.780029,1139.780029,-3.039917,0,4175660000
9/22/2010,1139.48999,1144.380005,1131.579956,1134.280029,1134.280029,-5.209961,0,3911070000
9/23/2010,1131.099976,1136.77002,1122.790039,1124.829956,1124.829956,-6.27002,0,3847850000
9/24/2010,1131.689941,1148.900024,1131.689941,1148.670044,1148.670044,16.980103,1,4123950000
9/27/2010,1148.640015,1149.920044,1142,1142.160034,1142.160034,-6.479981,0,3587860000
9/28/2010,1142.310059,1150,1132.089966,1147.699951,1147.699951,5.389892,1,4025840000
9/29/2010,1146.75,1148.630005,1140.26001,1144.72998,1144.72998,-2.02002,0,3990280000
9/30/2010,1145.969971,1157.160034,1136.079956,1141.199951,1141.199951,-4.77002,0,4284160000
10/1/2010,1143.48999,1150.300049,1139.420044,1146.23999,1146.23999,2.75,1,4298910000
10/4/2010,1144.959961,1148.160034,1131.869995,1137.030029,1137.030029,-7.929932,0,3604110000
10/5/2010,1140.680054,1162.76001,1140.680054,1160.75,1160.75,20.069946,1,4068840000
10/6/2010,1159.810059,1162.329956,1154.849976,1159.969971,1159.969971,0.159912,1,4073160000
10/7/2010,1161.569946,1163.869995,1151.410034,1158.060059,1158.060059,-3.509887,0,3910550000
10/8/2010,1158.359985,1167.72998,1155.579956,1165.150024,1165.150024,6.790039,1,3871420000
10/11/2010,1165.319946,1168.680054,1162.02002,1165.319946,1165.319946,0,0,2505900000
10/12/2010,1164.280029,1172.579956,1155.709961,1169.77002,1169.77002,5.489991,1,4076170000
10/13/2010,1171.319946,1184.380005,1171.319946,1178.099976,1178.099976,6.78003,1,4969410000
10/14/2010,1177.819946,1178.890015,1166.709961,1173.810059,1173.810059,-4.009887,0,4969410000
10/15/2010,1177.469971,1181.199951,1167.119995,1176.189941,1176.189941,-1.28003,0,5724910000
10/18/2010,1176.829956,1185.530029,1174.550049,1184.709961,1184.709961,7.880005,1,4450050000
10/19/2010,1178.640015,1178.640015,1159.709961,1165.900024,1165.900024,-12.739991,0,5600120000
10/20/2010,1166.73999,1182.939941,1166.73999,1178.170044,1178.170044,11.430054,1,5027880000
10/21/2010,1179.819946,1189.430054,1171.170044,1180.26001,1180.26001,0.440064,1,4625470000
10/22/2010,1180.52002,1183.930054,1178.98999,1183.079956,1183.079956,2.559936,1,3177890000
10/25/2010,1184.73999,1196.140015,1184.73999,1185.619995,1185.619995,0.880005,1,4221380000
10/26/2010,1184.880005,1187.109985,1177.719971,1185.640015,1185.640015,0.76001,1,4203680000
10/27/2010,1183.839966,1183.839966,1171.699951,1182.449951,1182.449951,-1.390015,0,4335670000
10/28/2010,1184.469971,1189.530029,1177.099976,1183.780029,1183.780029,-0.689942,0,4283460000
10/29/2010,1183.869995,1185.459961,1179.699951,1183.26001,1183.26001,-0.609985,0,3537880000
11/1/2010,1185.709961,1195.810059,1177.650024,1184.380005,1184.380005,-1.329956,0,4129180000
11/2/2010,1187.859985,1195.880005,1187.859985,1193.569946,1193.569946,5.709961,1,3866200000
11/3/2010,1193.790039,1198.300049,1183.560059,1197.959961,1197.959961,4.169922,1,4665480000
11/4/2010,1198.339966,1221.25,1198.339966,1221.060059,1221.060059,22.720093,1,5695470000
11/5/2010,1221.199951,1227.079956,1220.290039,1225.849976,1225.849976,4.650025,1,5637460000
11/8/2010,1223.23999,1224.569946,1217.550049,1223.25,1223.25,0.01001,1,3937230000
11/9/2010,1223.589966,1226.839966,1208.939941,1213.400024,1213.400024,-10.189942,0,4848040000
11/10/2010,1213.140015,1218.75,1204.329956,1218.709961,1218.709961,5.569946,1,4561300000
11/11/2010,1213.040039,1215.449951,1204.48999,1213.540039,1213.540039,0.5,1,3931120000
11/12/2010,1209.069946,1210.5,1194.079956,1199.209961,1199.209961,-9.859985,0,4213620000
11/15/2010,1200.439941,1207.430054,1197.150024,1197.75,1197.75,-2.689941,0,3503370000
11/16/2010,1194.790039,1194.790039,1173,1178.339966,1178.339966,-16.450073,0,5116380000
11/17/2010,1178.329956,1183.560059,1175.819946,1178.589966,1178.589966,0.26001,1,3904780000
11/18/2010,1183.75,1200.290039,1183.75,1196.689941,1196.689941,12.939941,1,4687260000
11/19/2010,1196.119995,1199.969971,1189.439941,1199.72998,1199.72998,3.609985,1,3675390000
11/22/2010,1198.069946,1198.939941,1184.579956,1197.839966,1197.839966,-0.22998,0,3689500000
11/23/2010,1192.51001,1192.51001,1176.910034,1180.72998,1180.72998,-11.78003,0,4133070000
11/24/2010,1183.699951,1198.619995,1183.699951,1198.349976,1198.349976,14.650025,1,3384250000
11/26/2010,1194.160034,1194.160034,1186.930054,1189.400024,1189.400024,-4.76001,0,1613820000
11/29/2010,1189.079956,1190.339966,1173.640015,1187.76001,1187.76001,-1.319946,0,3673450000
11/30/2010,1182.959961,1187.400024,1174.140015,1180.550049,1180.550049,-2.409912,0,4284700000
12/1/2010,1186.599976,1207.609985,1186.599976,1206.069946,1206.069946,19.46997,1,4548110000
12/2/2010,1206.810059,1221.890015,1206.810059,1221.530029,1221.530029,14.71997,1,4970800000
12/3/2010,1219.930054,1225.569946,1216.819946,1224.709961,1224.709961,4.779907,1,3735780000
12/6/2010,1223.869995,1225.800049,1220.670044,1223.119995,1223.119995,-0.75,0,3527370000
12/7/2010,1227.25,1235.050049,1223.25,1223.75,1223.75,-3.5,0,6970630000
12/8/2010,1225.02002,1228.930054,1219.5,1228.280029,1228.280029,3.260009,1,4607590000
12/9/2010,1230.140015,1234.709961,1226.849976,1233,1233,2.859985,1,4522510000
12/10/2010,1233.849976,1240.400024,1232.579956,1240.400024,1240.400024,6.550048,1,4547310000
12/13/2010,1242.52002,1246.72998,1240.339966,1240.459961,1240.459961,-2.060059,0,4361240000
12/14/2010,1241.839966,1246.589966,1238.170044,1241.589966,1241.589966,-0.25,0,4132350000
12/15/2010,1241.579956,1244.25,1234.01001,1235.22998,1235.22998,-6.349976,0,4407340000
12/16/2010,1236.339966,1243.75,1232.849976,1242.869995,1242.869995,6.530029,1,4736820000
12/17/2010,1243.630005,1245.810059,1239.869995,1243.910034,1243.910034,0.280029,1,4632470000
12/20/2010,1245.76001,1250.199951,1241.51001,1247.079956,1247.079956,1.319946,1,3548140000
12/21/2010,1249.430054,1255.819946,1249.430054,1254.599976,1254.599976,5.169922,1,3479670000
12/22/2010,1254.939941,1259.390015,1254.939941,1258.839966,1258.839966,3.900025,1,1285590000
12/23/2010,1257.530029,1258.589966,1254.050049,1256.77002,1256.77002,-0.760009,0,2515020000
12/27/2010,1254.660034,1258.430054,1251.47998,1257.540039,1257.540039,2.880005,1,1992470000
12/28/2010,1259.099976,1259.900024,1256.219971,1258.51001,1258.51001,-0.589966,0,2478450000
12/29/2010,1258.780029,1262.599976,1258.780029,1259.780029,1259.780029,1,1,2214380000
12/30/2010,1259.439941,1261.089966,1256.319946,1257.880005,1257.880005,-1.559936,0,1970720000
12/31/2010,1256.76001,1259.339966,1254.189941,1257.640015,1257.640015,0.880005,1,1799770000
1/3/2011,1257.619995,1276.170044,1257.619995,1271.869995,1271.869995,14.25,1,4286670000
1/4/2011,1272.949951,1274.119995,1262.660034,1270.199951,1270.199951,-2.75,0,4796420000
1/5/2011,1268.780029,1277.630005,1265.359985,1276.560059,1276.560059,7.78003,1,4764920000
1/6/2011,1276.290039,1278.170044,1270.430054,1273.849976,1273.849976,-2.440063,0,4844100000
1/7/2011,1274.410034,1276.829956,1261.699951,1271.5,1271.5,-2.910034,0,4963110000
1/10/2011,1270.839966,1271.52002,1262.180054,1269.75,1269.75,-1.089966,0,4036450000
1/11/2011,1272.579956,1277.25,1269.619995,1274.47998,1274.47998,1.900024,1,4050750000
1/12/2011,1275.650024,1286.869995,1275.650024,1285.959961,1285.959961,10.309937,1,4226940000
1/13/2011,1285.780029,1286.699951,1280.469971,1283.76001,1283.76001,-2.020019,0,4310840000
1/14/2011,1282.900024,1293.23999,1281.23999,1293.23999,1293.23999,10.339966,1,4661590000
1/18/2011,1293.219971,1296.060059,1290.160034,1295.02002,1295.02002,1.800049,1,5284990000
1/19/2011,1294.52002,1294.599976,1278.920044,1281.920044,1281.920044,-12.599976,0,4743710000
1/20/2011,1280.849976,1283.349976,1271.26001,1280.26001,1280.26001,-0.589966,0,4935320000
1/21/2011,1283.630005,1291.209961,1282.069946,1283.349976,1283.349976,-0.280029,0,4935320000
1/24/2011,1283.290039,1291.930054,1282.469971,1290.839966,1290.839966,7.549927,1,3902470000
1/25/2011,1288.170044,1291.26001,1281.069946,1291.180054,1291.180054,3.01001,1,4595380000
1/26/2011,1291.969971,1299.73999,1291.969971,1296.630005,1296.630005,4.660034,1,4730980000
1/27/2011,1297.51001,1301.290039,1294.410034,1299.540039,1299.540039,2.030029,1,4309190000
1/28/2011,1299.630005,1302.670044,1275.099976,1276.339966,1276.339966,-23.290039,0,5618630000
1/31/2011,1276.5,1287.170044,1276.5,1286.119995,1286.119995,9.619995,1,4167160000
2/1/2011,1289.140015,1308.859985,1289.140015,1307.589966,1307.589966,18.449951,1,5164500000
2/2/2011,1305.910034,1307.609985,1302.619995,1304.030029,1304.030029,-1.880005,0,4098260000
2/3/2011,1302.77002,1308.599976,1294.829956,1307.099976,1307.099976,4.329956,1,4370990000
2/4/2011,1307.01001,1311,1301.670044,1310.869995,1310.869995,3.859985,1,3925950000
2/7/2011,1311.849976,1322.849976,1311.849976,1319.050049,1319.050049,7.200073,1,3902270000
2/8/2011,1318.76001,1324.869995,1316.030029,1324.569946,1324.569946,5.809936,1,3881530000
2/9/2011,1322.47998,1324.540039,1314.890015,1320.880005,1320.880005,-1.599975,0,3922240000
2/10/2011,1318.130005,1322.780029,1311.73999,1321.869995,1321.869995,3.73999,1,4184610000
2/11/2011,1318.660034,1330.790039,1316.079956,1329.150024,1329.150024,10.48999,1,4219300000
2/14/2011,1328.72998,1332.959961,1326.900024,1332.319946,1332.319946,3.589966,1,3567040000
2/15/2011,1330.430054,1330.430054,1324.609985,1328.01001,1328.01001,-2.420044,0,3926860000
2/16/2011,1329.51001,1337.609985,1329.51001,1336.319946,1336.319946,6.809936,1,1966450000
2/17/2011,1334.369995,1341.5,1331,1340.430054,1340.430054,6.060059,1,1966450000
2/18/2011,1340.380005,1344.069946,1338.119995,1343.01001,1343.01001,2.630005,1,1162310000
2/22/2011,1338.910034,1338.910034,1312.329956,1315.439941,1315.439941,-23.470093,0,1322780000
2/23/2011,1315.439941,1317.910034,1299.550049,1307.400024,1307.400024,-8.039917,0,1330340000
2/24/2011,1307.089966,1310.910034,1294.26001,1306.099976,1306.099976,-0.98999,0,1222900000
2/25/2011,1307.339966,1320.609985,1307.339966,1319.880005,1319.880005,12.540039,1,3836030000
2/28/2011,1321.609985,1329.380005,1320.550049,1327.219971,1327.219971,5.609986,1,1252850000
3/1/2011,1328.640015,1332.089966,1306.140015,1306.329956,1306.329956,-22.310059,0,1180420000
3/2/2011,1305.469971,1314.189941,1302.579956,1308.439941,1308.439941,2.96997,1,1025000000
3/3/2011,1312.369995,1332.280029,1312.369995,1330.969971,1330.969971,18.599976,1,4340470000
3/4/2011,1330.72998,1331.079956,1312.589966,1321.150024,1321.150024,-9.579956,0,4223740000
3/7/2011,1322.719971,1327.680054,1303.98999,1310.130005,1310.130005,-12.589966,0,3964730000
3/8/2011,1311.050049,1325.73999,1306.859985,1321.819946,1321.819946,10.769897,1,4531420000
3/9/2011,1319.920044,1323.209961,1312.27002,1320.02002,1320.02002,0.099976,1,3709520000
3/10/2011,1315.719971,1315.719971,1294.209961,1295.109985,1295.109985,-20.609986,0,4723020000
3/11/2011,1293.430054,1308.349976,1291.98999,1304.280029,1304.280029,10.849975,1,3740400000
3/14/2011,1301.189941,1301.189941,1286.369995,1296.390015,1296.390015,-4.799926,0,4050370000
3/15/2011,1288.459961,1288.459961,1261.119995,1281.869995,1281.869995,-6.589966,0,5201400000
3/16/2011,1279.459961,1280.910034,1249.050049,1256.880005,1256.880005,-22.579956,0,5833000000
3/17/2011,1261.609985,1278.880005,1261.609985,1273.719971,1273.719971,12.109986,1,4134950000
3/18/2011,1276.709961,1288.880005,1276.180054,1279.209961,1279.209961,2.5,1,4685500000
3/21/2011,1281.650024,1300.579956,1281.650024,1298.380005,1298.380005,16.729981,1,4223730000
3/22/2011,1298.290039,1299.349976,1292.699951,1293.77002,1293.77002,-4.520019,0,3576550000
3/23/2011,1292.189941,1300.51001,1284.050049,1297.540039,1297.540039,5.350098,1,3842350000
3/24/2011,1300.609985,1311.339966,1297.73999,1309.660034,1309.660034,9.050049,1,4223740000
3/25/2011,1311.800049,1319.180054,1310.150024,1313.800049,1313.800049,2,1,4223740000
3/28/2011,1315.449951,1319.73999,1310.189941,1310.189941,1310.189941,-5.26001,0,3215170000
3/29/2011,1309.369995,1319.449951,1305.26001,1319.439941,1319.439941,10.069946,1,3482580000
3/30/2011,1321.890015,1331.73999,1321.890015,1328.26001,1328.26001,6.369995,1,3809570000
3/31/2011,1327.439941,1329.77002,1325.030029,1325.829956,1325.829956,-1.609985,0,3566270000
4/1/2011,1329.47998,1337.849976,1328.890015,1332.410034,1332.410034,2.930054,1,4223740000
4/4/2011,1333.560059,1336.73999,1329.099976,1332.869995,1332.869995,-0.690064,0,4223740000
4/5/2011,1332.030029,1338.209961,1330.030029,1332.630005,1332.630005,0.599976,1,3852280000
4/6/2011,1335.939941,1339.380005,1331.089966,1335.540039,1335.540039,-0.399902,0,4223740000
4/7/2011,1334.819946,1338.800049,1326.560059,1333.51001,1333.51001,-1.309936,0,4005600000
4/8/2011,1336.160034,1339.459961,1322.939941,1328.170044,1328.170044,-7.98999,0,3582810000
4/11/2011,1329.01001,1333.77002,1321.060059,1324.459961,1324.459961,-4.550049,0,3478970000
4/12/2011,1321.959961,1321.959961,1309.51001,1314.160034,1314.160034,-7.799927,0,4275490000
4/13/2011,1314.030029,1321.349976,1309.189941,1314.410034,1314.410034,0.380005,1,3850860000
4/14/2011,1311.130005,1316.790039,1302.420044,1314.52002,1314.52002,3.390015,1,3872630000
4/15/2011,1314.540039,1322.880005,1313.680054,1319.680054,1319.680054,5.140015,1,4223740000
4/18/2011,1313.349976,1313.349976,1294.699951,1305.140015,1305.140015,-8.209961,0,4223740000
4/19/2011,1305.98999,1312.699951,1303.969971,1312.619995,1312.619995,6.630005,1,3886300000
4/20/2011,1319.119995,1332.660034,1319.119995,1330.359985,1330.359985,11.23999,1,4236280000
4/21/2011,1333.22998,1337.48999,1332.829956,1337.380005,1337.380005,4.150025,1,3587240000
4/25/2011,1337.140015,1337.550049,1331.469971,1335.25,1335.25,-1.890015,0,2142130000
4/26/2011,1336.75,1349.550049,1336.75,1347.23999,1347.23999,10.48999,1,3908060000
4/27/2011,1348.430054,1357.48999,1344.25,1355.660034,1355.660034,7.22998,1,4051570000
4/28/2011,1353.859985,1361.709961,1353.599976,1360.47998,1360.47998,6.619995,1,4036820000
4/29/2011,1360.140015,1364.560059,1358.689941,1363.609985,1363.609985,3.46997,1,3479070000
5/2/2011,1365.209961,1370.579956,1358.589966,1361.219971,1361.219971,-3.98999,0,3846250000
5/3/2011,1359.76001,1360.839966,1349.52002,1356.619995,1356.619995,-3.140015,0,4223740000
5/4/2011,1355.900024,1355.900024,1341.5,1347.319946,1347.319946,-8.580078,0,4223740000
5/5/2011,1344.160034,1348,1329.170044,1335.099976,1335.099976,-9.060058,0,3846250000
5/6/2011,1340.23999,1354.359985,1335.579956,1340.199951,1340.199951,-0.040039,0,4223740000
5/9/2011,1340.199951,1349.439941,1338.640015,1346.290039,1346.290039,6.090088,1,4265250000
5/10/2011,1348.339966,1359.439941,1348.339966,1357.160034,1357.160034,8.820068,1,4223740000
5/11/2011,1354.51001,1354.51001,1336.359985,1342.079956,1342.079956,-12.430054,0,3846250000
5/12/2011,1339.390015,1351.050049,1332.030029,1348.650024,1348.650024,9.260009,1,3777210000
5/13/2011,1348.689941,1350.469971,1333.359985,1337.77002,1337.77002,-10.919921,0,3426660000
5/16/2011,1334.77002,1343.329956,1327.319946,1329.469971,1329.469971,-5.300049,0,3846250000
5/17/2011,1326.099976,1330.420044,1318.51001,1328.97998,1328.97998,2.880004,1,4053970000
5/18/2011,1328.540039,1341.819946,1326.589966,1340.680054,1340.680054,12.140015,1,3922030000
5/19/2011,1342.400024,1346.819946,1336.359985,1343.599976,1343.599976,1.199952,1,3626110000
5/20/2011,1342,1342,1330.670044,1333.27002,1333.27002,-8.72998,0,4066020000
5/23/2011,1333.069946,1333.069946,1312.880005,1317.369995,1317.369995,-15.699951,0,3255580000
5/24/2011,1317.699951,1323.719971,1313.869995,1316.280029,1316.280029,-1.419922,0,3846250000
5/25/2011,1316.359985,1325.859985,1311.800049,1320.469971,1320.469971,4.109986,1,4109670000
5/26/2011,1320.640015,1328.51001,1314.410034,1325.689941,1325.689941,5.049926,1,3259470000
5/27/2011,1325.689941,1334.619995,1325.689941,1331.099976,1331.099976,5.410035,1,3124560000
5/31/2011,1331.099976,1345.199951,1331.099976,1345.199951,1345.199951,14.099975,1,4696240000
6/1/2011,1345.199951,1345.199951,1313.709961,1314.550049,1314.550049,-30.649902,0,4241090000
6/2/2011,1314.550049,1318.030029,1305.609985,1312.939941,1312.939941,-1.610108,0,3762170000
6/3/2011,1312.939941,1312.939941,1297.900024,1300.160034,1300.160034,-12.779907,0,3505030000
6/6/2011,1300.26001,1300.26001,1284.719971,1286.170044,1286.170044,-14.089966,0,3555980000
6/7/2011,1286.310059,1296.219971,1284.73999,1284.939941,1284.939941,-1.370118,0,3846250000
6/8/2011,1284.630005,1287.040039,1277.420044,1279.560059,1279.560059,-5.069946,0,3970810000
6/9/2011,1279.630005,1294.540039,1279.630005,1289,1289,9.369995,1,3332510000
6/10/2011,1288.599976,1288.599976,1268.280029,1270.97998,1270.97998,-17.619996,0,3846250000
6/13/2011,1271.310059,1277.040039,1265.640015,1271.829956,1271.829956,0.519897,1,4132520000
6/14/2011,1272.219971,1292.5,1272.219971,1287.869995,1287.869995,15.650024,1,3500280000
6/15/2011,1287.869995,1287.869995,1261.900024,1265.420044,1265.420044,-22.449951,0,4070500000
6/16/2011,1265.530029,1274.109985,1258.069946,1267.640015,1267.640015,2.109986,1,3846250000
6/17/2011,1268.579956,1279.819946,1267.400024,1271.5,1271.5,2.920044,1,4916460000
6/20/2011,1271.5,1280.420044,1267.560059,1278.359985,1278.359985,6.859985,1,3464660000
6/21/2011,1278.400024,1297.619995,1278.400024,1295.52002,1295.52002,17.119996,1,4056150000
6/22/2011,1295.47998,1298.609985,1286.790039,1287.140015,1287.140015,-8.339965,0,3718420000
6/23/2011,1286.599976,1286.599976,1262.869995,1283.5,1283.5,-3.099976,0,4983450000
6/24/2011,1283.040039,1283.930054,1267.23999,1268.449951,1268.449951,-14.590088,0,3665340000
6/27/2011,1268.439941,1284.910034,1267.530029,1280.099976,1280.099976,11.660035,1,3479070000
6/28/2011,1280.209961,1296.800049,1280.209961,1296.670044,1296.670044,16.460083,1,3681500000
6/29/2011,1296.849976,1309.209961,1296.849976,1307.410034,1307.410034,10.560058,1,4347540000
6/30/2011,1307.640015,1321.969971,1307.640015,1320.640015,1320.640015,13,1,4200500000
7/1/2011,1320.640015,1341.01001,1318.180054,1339.670044,1339.670044,19.030029,1,3796930000
7/5/2011,1339.589966,1340.890015,1334.300049,1337.880005,1337.880005,-1.709961,0,3722320000
7/6/2011,1337.560059,1340.939941,1330.920044,1339.219971,1339.219971,1.659912,1,3564190000
7/7/2011,1339.619995,1356.47998,1339.619995,1353.219971,1353.219971,13.599976,1,4069530000
7/8/2011,1352.390015,1352.390015,1333.709961,1343.800049,1343.800049,-8.589966,0,3594360000
7/11/2011,1343.310059,1343.310059,1316.420044,1319.48999,1319.48999,-23.820069,0,3879130000
7/12/2011,1319.609985,1327.170044,1313.329956,1313.640015,1313.640015,-5.96997,0,4227890000
7/13/2011,1314.449951,1331.47998,1314.449951,1317.719971,1317.719971,3.27002,1,4060080000
7/14/2011,1317.73999,1326.880005,1306.51001,1308.869995,1308.869995,-8.869995,0,4358570000
7/15/2011,1308.869995,1317.699951,1307.52002,1316.140015,1316.140015,7.27002,1,4242760000
7/18/2011,1315.939941,1315.939941,1295.920044,1305.439941,1305.439941,-10.5,0,4118160000
7/19/2011,1307.069946,1328.140015,1307.069946,1326.72998,1326.72998,19.660034,1,4304600000
7/20/2011,1328.660034,1330.430054,1323.650024,1325.839966,1325.839966,-2.820068,0,3767420000
7/21/2011,1325.650024,1347,1325.650024,1343.800049,1343.800049,18.150025,1,4837430000
7/22/2011,1343.800049,1346.099976,1336.949951,1345.02002,1345.02002,1.219971,1,3522830000
7/25/2011,1344.319946,1344.319946,1331.089966,1337.430054,1337.430054,-6.889892,0,3536890000
7/26/2011,1337.390015,1338.51001,1329.589966,1331.939941,1331.939941,-5.450074,0,4007050000
7/27/2011,1331.910034,1331.910034,1303.48999,1304.890015,1304.890015,-27.020019,0,3479040000
7/28/2011,1304.839966,1316.319946,1299.160034,1300.670044,1300.670044,-4.169922,0,4951800000
7/29/2011,1300.119995,1304.160034,1282.859985,1292.280029,1292.280029,-7.839966,0,5061190000
8/1/2011,1292.589966,1307.380005,1274.72998,1286.939941,1286.939941,-5.650025,0,4967390000
8/2/2011,1286.560059,1286.560059,1254.030029,1254.050049,1254.050049,-32.51001,0,5206290000
8/3/2011,1254.25,1261.199951,1234.560059,1260.339966,1260.339966,6.089966,1,6446940000
8/4/2011,1260.22998,1260.22998,1199.540039,1200.069946,1200.069946,-60.160034,0,4266530000
8/5/2011,1200.280029,1218.109985,1168.089966,1199.380005,1199.380005,-0.900024,0,5454590000
8/8/2011,1198.47998,1198.47998,1119.280029,1119.459961,1119.459961,-79.020019,0,2615150000
8/9/2011,1120.22998,1172.880005,1101.540039,1172.530029,1172.530029,52.300049,1,2366660000
8/10/2011,1171.77002,1171.77002,1118.01001,1120.76001,1120.76001,-51.01001,0,5018070000
8/11/2011,1121.300049,1186.290039,1121.300049,1172.640015,1172.640015,51.339966,1,3685050000
8/12/2011,1172.869995,1189.040039,1170.73999,1178.810059,1178.810059,5.940064,1,5640380000
8/15/2011,1178.859985,1204.48999,1178.859985,1204.48999,1204.48999,25.630005,1,4272850000
8/16/2011,1204.219971,1204.219971,1180.530029,1192.76001,1192.76001,-11.459961,0,5071600000
8/17/2011,1192.890015,1208.469971,1184.359985,1193.890015,1193.890015,1,1,4388340000
8/18/2011,1189.619995,1189.619995,1131.030029,1140.650024,1140.650024,-48.969971,0,3234810000
8/19/2011,1140.469971,1154.540039,1122.050049,1123.530029,1123.530029,-16.939942,0,5167560000
8/22/2011,1123.550049,1145.48999,1121.089966,1123.819946,1123.819946,0.269897,1,5436260000
8/23/2011,1124.359985,1162.349976,1124.359985,1162.349976,1162.349976,37.989991,1,5013170000
8/24/2011,1162.160034,1178.560059,1156.300049,1177.599976,1177.599976,15.439942,1,5315310000
8/25/2011,1176.689941,1190.680054,1155.469971,1159.27002,1159.27002,-17.419921,0,5748420000
8/26/2011,1158.849976,1181.22998,1135.910034,1176.800049,1176.800049,17.950073,1,5035320000
8/29/2011,1177.910034,1210.280029,1177.910034,1210.079956,1210.079956,32.169922,1,4228070000
8/30/2011,1209.76001,1220.099976,1195.77002,1212.920044,1212.920044,3.160034,1,4572570000
8/31/2011,1213,1230.709961,1209.349976,1218.890015,1218.890015,5.890015,1,5267840000
9/1/2011,1219.119995,1229.290039,1203.849976,1204.420044,1204.420044,-14.699951,0,4780410000
9/2/2011,1203.900024,1203.900024,1170.560059,1173.969971,1173.969971,-29.930053,0,4401740000
9/6/2011,1173.969971,1173.969971,1140.130005,1165.23999,1165.23999,-8.729981,0,5103980000
9/7/2011,1165.849976,1198.619995,1165.849976,1198.619995,1198.619995,32.770019,1,4441040000
9/8/2011,1197.97998,1204.400024,1183.339966,1185.900024,1185.900024,-12.079956,0,4465170000
9/9/2011,1185.369995,1185.369995,1148.369995,1154.22998,1154.22998,-31.140015,0,4586370000
9/12/2011,1153.5,1162.52002,1136.069946,1162.27002,1162.27002,8.77002,1,5168550000
9/13/2011,1162.589966,1176.410034,1157.439941,1172.869995,1172.869995,10.280029,1,4681370000
9/14/2011,1173.319946,1202.380005,1162.72998,1188.680054,1188.680054,15.360108,1,4986740000
9/15/2011,1189.439941,1209.109985,1189.439941,1209.109985,1209.109985,19.670044,1,4479730000
9/16/2011,1209.209961,1220.060059,1204.459961,1216.01001,1216.01001,6.800049,1,5248890000
9/19/2011,1214.98999,1214.98999,1188.359985,1204.089966,1204.089966,-10.900024,0,4254190000
9/20/2011,1204.5,1220.390015,1201.290039,1202.089966,1202.089966,-2.410034,0,4315610000
9/21/2011,1203.630005,1206.300049,1166.209961,1166.76001,1166.76001,-36.869995,0,4728550000
9/22/2011,1164.550049,1164.550049,1114.219971,1129.560059,1129.560059,-34.98999,0,6703140000
9/23/2011,1128.819946,1141.719971,1121.359985,1136.430054,1136.430054,7.610108,1,5639930000
